timestamp,stage_ft
1/17/21 15:10,2.072599
1/17/21 17:10,2.072565
1/17/21 19:10,2.072749
1/17/21 21:10,2.071804
1/17/21 23:10,2.070215
1/18/21 1:10,2.06978
1/18/21 3:10,2.072277
1/18/21 5:10,2.070431
1/18/21 7:10,2.07105
1/18/21 9:10,2.068805
1/18/21 11:10,2.068876
1/18/21 13:10,2.068733
1/18/21 15:10,2.066708
1/18/21 17:10,2.06443
1/18/21 19:10,2.064609
1/18/21 21:10,2.061609
1/18/21 23:10,2.058318
1/19/21 1:10,2.037882
1/19/21 3:10,2.022586
1/19/21 5:10,2.018424
1/19/21 7:10,2.011943
1/19/21 9:10,2.01915
1/19/21 11:10,2.02179
1/19/21 13:10,2.019405
1/19/21 15:10,2.017448
1/19/21 17:10,2.016039
1/19/21 19:10,2.014665
1/19/21 21:10,2.016907
1/19/21 23:10,2.021096
1/20/21 1:10,2.023706
1/20/21 3:10,2.028406
1/20/21 5:10,2.031806
1/20/21 7:10,2.032131
1/20/21 9:10,2.033073
1/20/21 11:10,2.035316
1/20/21 13:10,2.036943
1/20/21 15:10,2.038825
1/20/21 17:10,2.038207
1/20/21 19:10,2.03752
1/20/21 21:10,2.037882
1/20/21 23:10,2.038495
1/21/21 1:10,2.0398
1/21/21 3:10,2.041645
1/21/21 5:10,2.042264
1/21/21 7:10,2.042043
1/21/21 9:10,2.04219
1/21/21 11:10,2.042916
1/21/21 13:10,2.044213
1/21/21 15:10,2.043241
1/21/21 17:10,2.043861
1/21/21 19:10,2.044291
1/21/21 21:10,2.044762
1/21/21 23:10,2.04411
1/22/21 1:10,2.047689
1/22/21 3:10,2.048848
1/22/21 5:10,2.05438
1/22/21 7:10,2.058465
1/22/21 9:10,2.100065
1/22/21 11:10,2.139932
1/22/21 13:10,2.137223
1/22/21 15:10,2.138163
1/22/21 17:10,2.139175
1/22/21 19:10,2.142137
1/22/21 21:10,2.146762
1/22/21 23:10,2.161616
1/23/21 1:10,2.166642
1/23/21 3:10,2.168126
1/23/21 5:10,2.173835
1/23/21 7:10,2.16993
1/23/21 9:10,2.16357
1/23/21 11:10,2.15811
1/23/21 13:10,2.153413
1/23/21 15:10,2.145461
1/23/21 17:10,2.141378
1/23/21 19:10,2.136643
1/23/21 21:10,2.132738
1/23/21 23:10,2.128509
1/24/21 1:10,2.124714
1/24/21 3:10,2.121643
1/24/21 5:10,2.118572
1/24/21 7:10,2.11532
1/24/21 9:10,2.112426
1/24/21 11:10,2.115102
1/24/21 13:10,2.113619
1/24/21 15:10,2.115786
1/24/21 17:10,2.11727
1/24/21 19:10,2.127028
1/24/21 21:10,2.134511
1/24/21 23:10,2.141559
1/25/21 1:10,2.145064
1/25/21 3:10,2.152474
1/25/21 5:10,2.158474
1/25/21 7:10,2.164112
1/25/21 9:10,2.170653
1/25/21 11:10,2.173127
1/25/21 13:10,2.173725
1/25/21 15:10,2.190424
1/25/21 17:10,2.196944
1/25/21 19:10,2.193353
1/25/21 21:10,2.187401
1/25/21 23:10,2.183933
1/26/21 1:10,2.178185
1/26/21 3:10,2.171897
1/26/21 5:10,2.170163
1/26/21 7:10,2.168283
1/26/21 9:10,2.164055
1/26/21 11:10,2.165283
1/26/21 13:10,2.162756
1/26/21 15:10,2.161781
1/26/21 17:10,2.162719
1/26/21 19:10,2.174284
1/26/21 21:10,2.192473
1/26/21 23:10,2.236546
1/27/21 1:10,2.367334
1/27/21 3:10,3.948861
1/27/21 5:10,4.940622
1/27/21 7:10,3.951931
1/27/21 9:10,3.5526
1/27/21 11:10,3.314002
1/27/21 13:10,3.161391
1/27/21 15:10,3.06632
1/27/21 17:10,3.019472
1/27/21 19:10,2.979447
1/27/21 21:10,2.954238
1/27/21 23:10,2.929818
1/28/21 1:10,2.992234
1/28/21 3:10,3.275855
1/28/21 5:10,4.208825
1/28/21 7:10,5.396766
1/28/21 9:10,4.908306
1/28/21 11:10,5.383437
1/28/21 13:10,5.507581
1/28/21 15:10,4.669119
1/28/21 17:10,4.219716
1/28/21 19:10,3.962301
1/28/21 21:10,3.773239
1/28/21 23:10,3.634323
1/29/21 1:10,3.553647
1/29/21 3:10,3.572605
1/29/21 5:10,3.46228
1/29/21 7:10,3.394707
1/29/21 9:10,3.331831
1/29/21 11:10,3.275528
1/29/21 13:10,3.220566
1/29/21 15:10,3.175194
1/29/21 17:10,3.132399
1/29/21 19:10,3.096004
1/29/21 21:10,3.067955
1/29/21 23:10,3.034846
1/30/21 1:10,3.00698
1/30/21 3:10,2.980607
1/30/21 5:10,2.955626
1/30/21 7:10,2.935888
1/30/21 9:10,2.912825
