HYDROLAB DS5X 66279
"Log File Name : Scott Creek Weir 12302020"
"Setup Date (M/D/YYYY) : 12/30/2020"
"Setup Time (HH:MM:SS) : 13:53:41"
"Starting Date (M/D/YYYY) : 12/30/2020"
"Starting Time (HH:MM:SS) : 14:00:00"
"Stopping Date (M/D/YYYY) : 2/24/2021"
"Stopping Time (HH:MM:SS) : 14:00:00"
"Interval (HH:MM:SS) : 00:30:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","Temp","","Temp","","pH","","ORP","","SpCond","","SpCond","","Res","","Sal","","TDS","","Dep100","","Dep100","","Dep100","","DepthX","","DepthY","","TurbSC","","TurbSC","","Clean","","pHVolts","","LDO%","","LDO","","BP","","IBatt","","EBatt","","IBatt","","EBatt","","Circ",""
"M/D/YYYY","HH:MM:SS","","°C","","°F","","°K","","Units","","mV","","mS/cm","","µS/cm","","kO-cm","","ppt","","g/l","","meters","","feet","","psia","","volts","","mvolts","","Volts","","NTU","","Rev","","mV","","Sat","","mg/l","","mmHg","","Volts","","Volts","","%Left","","%Left","","Status",""

12/30/2020,14:00:00,"","20.11","","68.2","","293.3","","6.85","","485","","0.5","","483","","2","","0.24","","0.3","","2.24","","7.3","","3.18","","0.883","","1.08","","0.2953","","2.1","","0","","0.2","","127.2","","9.39","","622","","11.7","","7.6","","93","","0","","1",""
12/30/2020,14:30:00,"","19.60","","67.3","","292.8","","6.72","","496","","0.5","","486","","2","","0.25","","0.3","","2.24","","7.3","","3.18","","0.884","","1.08","","0.2949","","1.3","","0","","7.6","","125.4","","9.35","","622","","11.4","","7.6","","87","","0","","1",""
12/30/2020,15:00:00,"","19.84","","67.7","","293.0","","6.76","","492","","0.5","","485","","2","","0.24","","0.3","","2.17","","7.1","","3.08","","0.883","","1.07","","0.2924","","0.0","","0","","4.9","","124.5","","9.24","","622","","11.5","","0.0","","89","","0","","1",""
12/30/2020,15:30:00,"","19.95","","67.9","","293.1","","6.77","","489","","0.5","","485","","2","","0.24","","0.3","","2.18","","7.1","","3.10","","0.883","","1.07","","0.2924","","0.0","","0","","4.4","","123.4","","9.13","","622","","11.5","","0.0","","89","","0","","1",""
12/30/2020,16:00:00,"","20.03","","68.0","","293.2","","6.78","","486","","0.5","","486","","2","","0.25","","0.3","","2.17","","7.1","","3.08","","0.883","","1.07","","0.2923","","0.0","","0","","4.1","","123.6","","9.13","","622","","11.5","","0.0","","89","","0","","1",""
12/30/2020,16:30:00,"","20.09","","68.2","","293.2","","6.78","","484","","0.5","","487","","2","","0.25","","0.3","","2.18","","7.1","","3.10","","0.883","","1.07","","0.2920","","0.0","","0","","4.0","","123.9","","9.14","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,17:00:00,"","20.13","","68.2","","293.3","","6.78","","482","","0.5","","487","","2","","0.25","","0.3","","2.19","","7.2","","3.11","","0.883","","1.07","","0.2920","","0.0","","0","","4.2","","123.4","","9.10","","622","","11.6","","0.0","","89","","0","","1",""
12/30/2020,17:30:00,"","20.16","","68.3","","293.3","","6.77","","481","","0.5","","488","","2","","0.25","","0.3","","2.20","","7.2","","3.13","","0.883","","1.08","","0.2921","","0.0","","0","","4.5","","123.3","","9.09","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,18:00:00,"","20.19","","68.3","","293.4","","6.77","","479","","0.5","","489","","2","","0.25","","0.3","","2.20","","7.2","","3.13","","0.883","","1.08","","0.2920","","0.0","","0","","4.6","","122.8","","9.05","","622","","11.5","","0.0","","91","","0","","1",""
12/30/2020,18:30:00,"","20.21","","68.4","","293.4","","6.76","","477","","0.5","","490","","2","","0.25","","0.3","","2.20","","7.2","","3.13","","0.883","","1.08","","0.2920","","0.0","","0","","4.9","","123.4","","9.08","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,19:00:00,"","20.23","","68.4","","293.4","","6.76","","476","","0.5","","490","","2","","0.25","","0.3","","2.20","","7.2","","3.13","","0.883","","1.08","","0.2920","","0.0","","0","","5.1","","122.8","","9.04","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,19:30:00,"","20.25","","68.4","","293.4","","6.76","","474","","0.5","","491","","2","","0.25","","0.3","","2.22","","7.3","","3.16","","0.883","","1.08","","0.2919","","0.0","","0","","5.4","","123.4","","9.08","","622","","11.5","","0.0","","91","","0","","1",""
12/30/2020,20:00:00,"","20.26","","68.5","","293.4","","6.75","","473","","0.5","","492","","2","","0.25","","0.3","","2.22","","7.3","","3.16","","0.883","","1.08","","0.2919","","0.0","","0","","5.5","","122.9","","9.04","","622","","11.5","","0.0","","91","","0","","1",""
12/30/2020,20:30:00,"","20.27","","68.5","","293.4","","6.75","","472","","0.5","","492","","2","","0.25","","0.3","","2.21","","7.2","","3.14","","0.883","","1.08","","0.2919","","0.0","","0","","5.6","","122.6","","9.02","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,21:00:00,"","20.29","","68.5","","293.4","","6.75","","471","","0.5","","492","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2918","","0.0","","0","","5.8","","121.5","","8.94","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,21:30:00,"","20.30","","68.5","","293.5","","6.75","","469","","0.5","","493","","2","","0.25","","0.3","","2.21","","7.2","","3.14","","0.883","","1.08","","0.2916","","0.0","","0","","5.8","","122.5","","9.01","","622","","11.5","","0.0","","91","","0","","1",""
12/30/2020,22:00:00,"","20.31","","68.6","","293.5","","6.74","","468","","0.5","","494","","2","","0.25","","0.3","","2.22","","7.3","","3.16","","0.883","","1.08","","0.2920","","0.0","","0","","6.0","","122.3","","8.99","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,22:30:00,"","20.32","","68.6","","293.5","","6.74","","468","","0.5","","494","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2918","","0.0","","0","","6.1","","122.3","","8.99","","622","","11.6","","0.0","","91","","0","","1",""
12/30/2020,23:00:00,"","20.32","","68.6","","293.5","","6.74","","467","","0.5","","494","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2916","","0.0","","0","","6.1","","122.6","","9.01","","622","","11.5","","0.0","","91","","0","","1",""
12/30/2020,23:30:00,"","20.33","","68.6","","293.5","","6.74","","466","","0.5","","494","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2918","","0.0","","0","","6.2","","121.7","","8.94","","622","","11.6","","0.0","","91","","0","","1",""
12/31/2020,00:00:00,"","20.33","","68.6","","293.5","","6.74","","465","","0.5","","495","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2918","","0.0","","0","","6.3","","122.3","","8.99","","622","","11.5","","0.0","","91","","0","","1",""
12/31/2020,00:30:00,"","20.33","","68.6","","293.5","","6.74","","464","","0.5","","495","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.3","","121.7","","8.94","","622","","11.5","","0.0","","91","","0","","1",""
12/31/2020,01:00:00,"","20.33","","68.6","","293.5","","6.74","","464","","0.5","","495","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2918","","0.0","","0","","6.3","","121.7","","8.94","","622","","11.6","","0.0","","89","","0","","1",""
12/31/2020,01:30:00,"","20.33","","68.6","","293.5","","6.74","","463","","0.5","","496","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2915","","0.0","","0","","6.3","","122.3","","8.98","","622","","11.6","","0.0","","91","","0","","1",""
12/31/2020,02:00:00,"","20.34","","68.6","","293.5","","6.74","","462","","0.5","","496","","2","","0.25","","0.3","","2.24","","7.3","","3.19","","0.883","","1.08","","0.2918","","0.0","","0","","6.4","","122.1","","8.97","","622","","11.6","","0.0","","89","","0","","1",""
12/31/2020,02:30:00,"","20.33","","68.6","","293.5","","6.74","","462","","0.5","","496","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.4","","121.9","","8.96","","622","","11.5","","0.0","","91","","0","","1",""
12/31/2020,03:00:00,"","20.33","","68.6","","293.5","","6.74","","461","","0.5","","497","","2","","0.25","","0.3","","2.22","","7.3","","3.16","","0.883","","1.08","","0.2918","","0.0","","0","","6.4","","122.1","","8.97","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,03:30:00,"","20.33","","68.6","","293.5","","6.74","","460","","0.5","","497","","2","","0.25","","0.3","","2.24","","7.3","","3.19","","0.883","","1.08","","0.2917","","0.0","","0","","6.3","","121.8","","8.95","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,04:00:00,"","20.32","","68.6","","293.5","","6.74","","460","","0.5","","497","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.4","","121.5","","8.93","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,04:30:00,"","20.32","","68.6","","293.5","","6.74","","459","","0.5","","497","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.4","","122.1","","8.97","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,05:00:00,"","20.31","","68.6","","293.5","","6.74","","459","","0.5","","498","","2","","0.25","","0.3","","2.24","","7.4","","3.19","","0.883","","1.08","","0.2917","","0.0","","0","","6.5","","121.1","","8.90","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,05:30:00,"","20.30","","68.5","","293.5","","6.74","","458","","0.5","","498","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.4","","121.3","","8.91","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,06:00:00,"","20.30","","68.5","","293.5","","6.74","","458","","0.5","","498","","2","","0.25","","0.3","","2.24","","7.3","","3.19","","0.883","","1.08","","0.2919","","0.0","","0","","6.5","","120.8","","8.88","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,06:30:00,"","20.28","","68.5","","293.4","","6.74","","457","","0.5","","498","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.6","","121.4","","8.92","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,07:00:00,"","20.27","","68.5","","293.4","","6.74","","457","","0.5","","499","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.5","","121.3","","8.92","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,07:30:00,"","20.26","","68.5","","293.4","","6.74","","456","","0.5","","499","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2919","","0.0","","0","","6.5","","121.4","","8.93","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,08:00:00,"","20.24","","68.4","","293.4","","6.74","","456","","0.5","","499","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2917","","0.0","","0","","6.5","","121.2","","8.92","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,08:30:00,"","20.23","","68.4","","293.4","","6.74","","455","","0.5","","499","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2918","","0.0","","0","","6.6","","121.0","","8.91","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,09:00:00,"","20.23","","68.4","","293.4","","6.74","","455","","0.5","","499","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.882","","1.08","","0.2918","","0.0","","0","","6.6","","120.8","","8.89","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,09:30:00,"","20.23","","68.4","","293.4","","6.73","","454","","0.5","","499","","2","","0.25","","0.3","","2.24","","7.4","","3.19","","0.882","","1.08","","0.2918","","0.0","","0","","6.6","","121.5","","8.94","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,10:00:00,"","20.24","","68.4","","293.4","","6.74","","454","","0.5","","500","","2","","0.25","","0.3","","2.22","","7.3","","3.16","","0.883","","1.08","","0.2917","","0.0","","0","","6.5","","121.5","","8.94","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,10:30:00,"","20.28","","68.5","","293.4","","6.73","","453","","0.5","","502","","2","","0.25","","0.3","","2.23","","7.3","","3.17","","0.883","","1.08","","0.2919","","0.0","","0","","6.8","","121.9","","8.97","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,11:00:00,"","20.53","","69.0","","293.7","","6.64","","463","","0.5","","504","","2","","0.26","","0.3","","2.29","","7.5","","3.26","","0.883","","1.09","","0.2917","","0.0","","0","","12.3","","122.8","","8.98","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,11:30:00,"","20.83","","69.5","","294.0","","6.44","","474","","0.5","","506","","2","","0.26","","0.3","","2.30","","7.5","","3.27","","0.884","","1.09","","0.2931","","0.0","","0","","23.5","","122.8","","8.93","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,12:00:00,"","21.12","","70.0","","294.3","","6.32","","482","","0.5","","506","","2","","0.26","","0.3","","2.32","","7.6","","3.30","","0.884","","1.09","","0.2917","","0.0","","0","","30.7","","124.1","","8.97","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,12:30:00,"","21.42","","70.5","","294.6","","6.32","","482","","0.5","","507","","2","","0.26","","0.3","","2.33","","7.6","","3.31","","0.885","","1.09","","0.2918","","0.0","","0","","30.7","","124.4","","8.94","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,13:00:00,"","21.38","","70.5","","294.5","","6.64","","465","","0.5","","507","","2","","0.26","","0.3","","2.32","","7.6","","3.30","","0.884","","1.09","","0.2919","","0.0","","0","","12.1","","124.7","","8.97","","622","","11.5","","0.0","","89","","0","","1",""
12/31/2020,13:30:00,"","21.13","","70.0","","294.3","","6.77","","464","","0.5","","507","","2","","0.26","","0.3","","2.31","","7.6","","3.29","","0.884","","1.09","","0.2919","","0.0","","0","","4.5","","122.4","","8.85","","622","","11.4","","0.0","","89","","0","","1",""
12/31/2020,14:00:00,"","19.72","","67.5","","292.9","","6.70","","439","","0.0","","0","","0","","-0.02","","0.0","","2.23","","7.3","","3.18","","0.882","","1.08","","0.2921","","0.0","","0","","8.4","","123.8","","9.22","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,14:30:00,"","17.85","","64.1","","291.0","","6.71","","444","","0.0","","0","","0","","-0.02","","0.0","","2.15","","7.0","","3.05","","0.879","","1.07","","0.2920","","0.0","","0","","8.0","","120.4","","9.32","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,15:00:00,"","9.51","","49.1","","282.7","","7.65","","385","","0.3","","299","","3","","0.14","","0.2","","1.76","","5.8","","2.50","","0.877","","1.03","","0.2915","","0.0","","0","","-44.4","","122.5","","11.42","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,15:30:00,"","9.49","","49.1","","282.6","","7.68","","385","","0.3","","291","","3","","0.14","","0.2","","1.76","","5.8","","2.51","","0.875","","1.03","","0.2915","","0.0","","0","","-46.2","","121.5","","11.33","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,16:00:00,"","9.48","","49.1","","282.6","","7.69","","386","","0.3","","298","","3","","0.14","","0.2","","1.79","","5.9","","2.54","","0.874","","1.03","","0.2916","","0.0","","0","","-46.8","","119.3","","11.13","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,16:30:00,"","9.44","","49.0","","282.6","","7.69","","386","","0.3","","296","","3","","0.14","","0.2","","1.77","","5.8","","2.52","","0.873","","1.03","","0.2916","","0.0","","0","","-46.5","","118.0","","11.02","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,17:00:00,"","9.39","","48.9","","282.6","","7.67","","386","","0.3","","298","","3","","0.14","","0.2","","1.76","","5.8","","2.51","","0.872","","1.03","","0.2915","","0.0","","0","","-45.6","","115.7","","10.81","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,17:30:00,"","9.31","","48.7","","282.5","","7.66","","385","","0.3","","296","","3","","0.14","","0.2","","1.76","","5.8","","2.51","","0.872","","1.03","","0.2962","","0.0","","0","","-45.1","","113.6","","10.64","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,18:00:00,"","9.19","","48.5","","282.4","","7.64","","380","","0.3","","298","","3","","0.14","","0.2","","1.77","","5.8","","2.51","","0.871","","1.03","","0.2916","","0.0","","0","","-43.9","","111.1","","10.43","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,18:30:00,"","9.07","","48.3","","282.2","","7.63","","374","","0.3","","298","","3","","0.14","","0.2","","1.76","","5.8","","2.50","","0.871","","1.03","","0.2915","","0.0","","0","","-43.6","","109.5","","10.31","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,19:00:00,"","8.98","","48.2","","282.1","","7.64","","368","","0.3","","298","","3","","0.14","","0.2","","1.76","","5.8","","2.50","","0.871","","1.03","","0.2917","","0.0","","0","","-44.0","","108.6","","10.25","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,19:30:00,"","8.87","","48.0","","282.0","","7.63","","365","","0.3","","297","","3","","0.14","","0.2","","1.76","","5.8","","2.50","","0.871","","1.03","","0.2917","","0.0","","0","","-43.3","","108.0","","10.21","","622","","11.4","","0.0","","87","","0","","1",""
12/31/2020,20:00:00,"","8.79","","47.8","","282.0","","7.63","","361","","0.3","","297","","3","","0.14","","0.2","","1.75","","5.7","","2.49","","0.870","","1.03","","0.2915","","0.0","","0","","-43.6","","106.5","","10.09","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,20:30:00,"","8.72","","47.7","","281.9","","7.62","","359","","0.3","","296","","3","","0.14","","0.2","","1.75","","5.7","","2.49","","0.870","","1.03","","0.2919","","0.0","","0","","-42.8","","106.3","","10.10","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,21:00:00,"","8.66","","47.6","","281.8","","7.62","","356","","0.3","","294","","3","","0.14","","0.2","","1.76","","5.8","","2.51","","0.870","","1.03","","0.2918","","0.0","","0","","-42.8","","106.2","","10.10","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,21:30:00,"","8.59","","47.5","","281.8","","7.62","","355","","0.3","","296","","3","","0.14","","0.2","","1.76","","5.8","","2.51","","0.870","","1.03","","0.2915","","0.0","","0","","-42.8","","105.3","","10.03","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,22:00:00,"","8.54","","47.4","","281.7","","7.62","","353","","0.3","","296","","3","","0.14","","0.2","","1.75","","5.7","","2.49","","0.870","","1.03","","0.2914","","0.0","","0","","-42.9","","104.8","","10.00","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,22:30:00,"","8.49","","47.3","","281.7","","7.63","","351","","0.3","","296","","3","","0.14","","0.2","","1.75","","5.8","","2.49","","0.869","","1.03","","0.2914","","0.0","","0","","-43.2","","104.3","","9.96","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,23:00:00,"","8.44","","47.2","","281.6","","7.63","","350","","0.3","","297","","3","","0.14","","0.2","","1.76","","5.8","","2.51","","0.869","","1.03","","0.3100","","14.0","","0","","-43.1","","104.9","","10.03","","622","","11.4","","0.0","","86","","0","","1",""
12/31/2020,23:30:00,"","8.38","","47.1","","281.5","","7.63","","349","","0.3","","296","","3","","0.14","","0.2","","1.76","","5.8","","2.51","","0.869","","1.03","","0.2915","","0.0","","0","","-43.3","","104.4","","10.00","","622","","11.4","","0.0","","86","","0","","1",""
1/1/2021,00:00:00,"","8.32","","47.0","","281.5","","7.63","","348","","0.3","","297","","3","","0.14","","0.2","","1.75","","5.8","","2.50","","0.869","","1.03","","0.2920","","0.0","","0","","-43.2","","104.0","","9.98","","622","","11.4","","0.0","","86","","0","","1",""
1/1/2021,00:30:00,"","8.26","","46.9","","281.4","","7.64","","347","","0.3","","297","","3","","0.14","","0.2","","1.74","","5.7","","2.48","","0.869","","1.02","","0.2915","","0.0","","0","","-43.6","","103.8","","9.97","","622","","11.4","","0.0","","86","","0","","1",""
1/1/2021,01:00:00,"","8.19","","46.7","","281.4","","7.64","","346","","0.3","","293","","3","","0.14","","0.2","","1.76","","5.8","","2.50","","0.869","","1.03","","0.2915","","0.0","","0","","-43.8","","103.9","","9.99","","622","","11.4","","0.0","","86","","0","","1",""
1/1/2021,01:30:00,"","8.12","","46.6","","281.3","","7.63","","345","","0.3","","293","","3","","0.14","","0.2","","1.74","","5.7","","2.47","","0.869","","1.02","","0.2915","","0.0","","0","","-43.4","","104.5","","10.07","","622","","11.3","","0.0","","86","","0","","1",""
1/1/2021,02:00:00,"","8.06","","46.5","","281.2","","7.65","","344","","0.3","","288","","3","","0.14","","0.2","","1.75","","5.7","","2.48","","0.869","","1.02","","0.2924","","0.0","","0","","-44.1","","104.7","","10.10","","622","","11.3","","0.0","","86","","0","","1",""
1/1/2021,02:30:00,"","7.98","","46.4","","281.1","","7.65","","344","","0.3","","288","","3","","0.14","","0.2","","1.75","","5.7","","2.48","","0.868","","1.02","","0.2915","","0.0","","0","","-44.2","","104.4","","10.10","","622","","11.4","","0.0","","86","","0","","1",""
1/1/2021,03:00:00,"","7.91","","46.2","","281.1","","7.64","","343","","0.3","","296","","3","","0.14","","0.2","","1.74","","5.7","","2.47","","0.868","","1.02","","0.2916","","0.0","","0","","-43.9","","104.4","","10.11","","622","","11.3","","0.0","","86","","0","","1",""
1/1/2021,03:30:00,"","7.84","","46.1","","281.0","","7.64","","343","","0.3","","288","","3","","0.14","","0.2","","1.74","","5.7","","2.47","","0.868","","1.02","","0.2915","","0.0","","0","","-43.9","","103.5","","10.04","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,04:00:00,"","7.78","","46.0","","280.9","","7.65","","341","","0.3","","289","","3","","0.14","","0.2","","1.74","","5.7","","2.47","","0.868","","1.02","","0.2920","","0.0","","0","","-44.4","","103.9","","10.10","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,04:30:00,"","7.71","","45.9","","280.9","","7.65","","340","","0.3","","291","","3","","0.14","","0.2","","1.74","","5.7","","2.47","","0.868","","1.02","","0.2914","","0.0","","0","","-44.6","","104.1","","10.14","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,05:00:00,"","7.65","","45.8","","280.8","","7.64","","340","","0.3","","293","","3","","0.14","","0.2","","1.74","","5.7","","2.47","","0.868","","1.02","","0.2916","","0.0","","0","","-43.9","","104.1","","10.15","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,05:30:00,"","7.59","","45.7","","280.8","","7.65","","339","","0.3","","291","","3","","0.14","","0.2","","1.75","","5.7","","2.49","","0.868","","1.02","","0.2914","","0.0","","0","","-44.3","","104.2","","10.18","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,06:00:00,"","7.52","","45.5","","280.7","","7.66","","338","","0.3","","292","","3","","0.14","","0.2","","1.75","","5.7","","2.49","","0.868","","1.02","","0.2913","","0.0","","0","","-44.6","","103.9","","10.16","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,06:30:00,"","7.46","","45.4","","280.6","","7.66","","338","","0.3","","292","","3","","0.14","","0.2","","1.75","","5.7","","2.49","","0.868","","1.02","","0.2917","","0.0","","0","","-44.9","","104.7","","10.25","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,07:00:00,"","7.40","","45.3","","280.6","","7.65","","337","","0.3","","297","","3","","0.14","","0.2","","1.74","","5.7","","2.47","","0.868","","1.02","","0.2914","","0.0","","0","","-44.4","","103.9","","10.20","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,07:30:00,"","7.34","","45.2","","280.5","","7.67","","335","","0.3","","298","","3","","0.14","","0.2","","1.76","","5.8","","2.50","","0.867","","1.03","","0.2916","","0.0","","0","","-45.2","","103.8","","10.20","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,08:00:00,"","7.29","","45.1","","280.4","","7.67","","332","","0.3","","300","","3","","0.15","","0.2","","1.74","","5.7","","2.48","","0.867","","1.02","","0.2915","","0.0","","0","","-45.4","","104.6","","10.29","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,08:30:00,"","7.27","","45.1","","280.4","","7.68","","331","","0.3","","285","","4","","0.14","","0.2","","1.75","","5.7","","2.49","","0.867","","1.02","","0.2915","","0.0","","0","","-45.9","","105.4","","10.37","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,09:00:00,"","7.27","","45.1","","280.4","","7.70","","333","","0.3","","300","","3","","0.15","","0.2","","1.76","","5.8","","2.51","","0.867","","1.03","","0.2915","","0.0","","0","","-47.2","","106.4","","10.47","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,09:30:00,"","7.33","","45.2","","280.5","","7.72","","336","","0.3","","299","","3","","0.14","","0.2","","1.77","","5.8","","2.52","","0.868","","1.03","","0.3859","","74.3","","0","","-48.0","","109.8","","10.79","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,10:00:00,"","7.45","","45.4","","280.6","","7.75","","339","","0.3","","289","","3","","0.14","","0.2","","1.78","","5.8","","2.53","","0.868","","1.03","","0.3003","","1.0","","0","","-49.8","","111.6","","10.94","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,10:30:00,"","7.60","","45.7","","280.8","","7.78","","344","","0.3","","275","","4","","0.13","","0.2","","1.77","","5.8","","2.52","","0.869","","1.03","","0.2921","","0.0","","0","","-51.3","","114.2","","11.15","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,11:00:00,"","7.77","","46.0","","280.9","","7.81","","348","","0.3","","289","","3","","0.14","","0.2","","1.77","","5.8","","2.52","","0.870","","1.03","","0.2915","","0.0","","0","","-53.1","","117.5","","11.42","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,11:30:00,"","7.96","","46.3","","281.1","","7.85","","353","","0.3","","289","","3","","0.14","","0.2","","1.78","","5.8","","2.53","","0.870","","1.03","","0.2917","","0.0","","0","","-55.5","","120.0","","11.61","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,12:00:00,"","8.14","","46.6","","281.3","","7.90","","357","","0.3","","294","","3","","0.14","","0.2","","1.77","","5.8","","2.52","","0.871","","1.03","","0.2939","","0.0","","0","","-57.9","","121.7","","11.73","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,12:30:00,"","8.33","","47.0","","281.5","","7.93","","361","","0.3","","284","","4","","0.14","","0.2","","1.76","","5.8","","2.50","","0.871","","1.03","","0.2915","","0.0","","0","","-59.8","","124.1","","11.90","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,13:00:00,"","8.49","","47.3","","281.7","","7.96","","365","","0.3","","289","","3","","0.14","","0.2","","1.77","","5.8","","2.51","","0.871","","1.03","","0.2916","","0.0","","0","","-61.7","","126.1","","12.04","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,13:30:00,"","8.67","","47.6","","281.8","","7.99","","369","","0.3","","261","","4","","0.12","","0.2","","1.77","","5.8","","2.51","","0.871","","1.03","","0.3119","","30.0","","0","","-62.9","","126.6","","12.04","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,14:00:00,"","8.77","","47.8","","281.9","","8.01","","373","","0.3","","287","","3","","0.14","","0.2","","1.76","","5.8","","2.50","","0.871","","1.03","","0.2915","","0.0","","0","","-64.2","","127.2","","12.06","","622","","11.3","","0.0","","84","","0","","1",""
1/1/2021,14:30:00,"","8.84","","47.9","","282.0","","8.01","","377","","0.3","","290","","3","","0.14","","0.2","","1.79","","5.9","","2.54","","0.871","","1.03","","0.2923","","0.0","","0","","-64.3","","127.6","","12.09","","622","","11.3","","0.0","","84","","0","","1",""
